city,source_pdf,source_page,procedure_name,nabh_rate,non_nabh_rate,cghs_rate,rate_type,remarks,extraction_method,needs_manual_review,quality_status
Bhopal,19062025174449_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023) (2).pdf,7,PDA -,46750,55000,,,,ocr,False,usable_ocr
Bhopal,19062025174449_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023) (2).pdf,7,ibs ines tilt test (HUTT),3400,4000,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,1,17 injection for Varicose Veins,3,345,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,11,428 [inguinal emia Heraioplasy,10975,16800,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,13,‘Balloon coronary angioplasty/ Percutaneous transluminal coronary,92000,78200,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,14,Coarctation dilatation/ Baloon dilatation of Aortic coarctation-,71600,60860,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,15,‘Stress Myocardial Perfusion Imaging (MPI) -,9000,7650,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,16,Abdominal Hysterectomy with or without salpingo-,79838,47250,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,21,Post-Transplant Collection drainage for Lymphocele,7820,6800,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,21,Post-Transplant Collection drainage for Lymphocele,8798,7650,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,22,Transurethral Resection of Prostate (TURP) & Transurethral,19838,17250,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,23,900 [Holmium YAG Core through internal Urethrotomy,19838,17250,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,23,Cystoscopic Botulinum Toxin Injection ( Over active,7820,6800,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,24,o40—]Bain Biopsy,,508,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,25,Decompressive craniotomy for hemishpherical acute,46000,40000,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,27,1080 (Reduction of Fractures of Mandible & Maxilla - Eyelet,8596,7475,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,28,ro09—[Syndaciyiy Repair,50,4,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,30,x210 [knee Colteral Ligament Revonsinction | __,1373,12500,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,31,Spinal Fusion Surgery Cervical/ Lumbar Spine -More than,13800,2,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,33,1327 oesophageal PH metyy,813,800,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,36,1439 [Fine Needle Aspiration Cytology ENA),230,200,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,40,1s16 [Spine AP & Lateral 2 films),27,238,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,41,2619 [CT Sean Orbis Withowt Contant,73,1190,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,44,1740 [Mycobacterial culture and sensiiviy,220,200,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,45,1773 [Glutamic Acid Decarboxylase Autoantibodies test (GAD,1377,1197,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,45,1784 [CECT Chest,2875,2500,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,45,Fractional Flow Reserve (FFR) Wire cost (AIIMS Rates,30000,30000,,,,ocr,False,usable_ocr
Bhubaneswar,17062025133614_CGHS Rates 2024 Bhubaneswar_.pdf,47,1830 [Platelet Concentrate — Single Donor Platelet (SDP)-,11000,11000,,,,ocr,False,usable_ocr
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,1,"545, Balloon coronary angioplasty /",83725,171150,,,,ocr,False,usable_ocr
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,1,° Pe fare Catheterization (CATH),13545,111510,,,,ocr,False,usable_ocr
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,a Permanent pacemaker implantation-,4,86550,,,,ocr,False,usable_ocr
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,22 fet —__Pesieheral ‘Angioplasty with VCD,5500,46750,,,,ocr,False,usable_ocr
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,2 pee ‘Angioplasty,155000,46750,,,,ocr,False,usable_ocr
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,a a es ultrasound (IVUS),,50000,,,,ocr,False,usable_ocr
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,entricular septal defect (VSD) closure,1109900,93415,,,,ocr,False,usable_ocr
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,Ea ie angiography,13225,11240,,,,ocr,False,usable_ocr
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,esa ‘AVI /TAVR Implant,1284000,1284000,,,,ocr,False,usable_ocr
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,6,9/Permanent pacemaker,36550,43000,,,,ocr,False,usable_ocr
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,Peripheral Angioplasty,46750,55500,,,,ocr,False,usable_ocr
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,PDA -,46750,55000,,,,ocr,False,usable_ocr
Bhubaneswar,20062025102026_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,ibs ines tilt test (HUTT),3400,4000,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,5,marsupialisation size more than 4 cms under,1150,1000,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,8,Ossicular Replacement Prosthesis) or PORP,2777,2415,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,35,Diagnostic angiography,2300,2000,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,35,Vascular embolization,17365,15100,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,35,Transjugular Intrahepatic Portosystemic Shunt (TIPS),6210,5400,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,35,1322 inferior ‘vena cava (IVC) Venography and Hepatic,35410,30791,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,35,1324 [Balloon-occluded Retrograde Intravenous,66125,57500,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,35,Portal haemodymic studies,1980,1722,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,35,(Oesophageal PH metry,5750,5000,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,35,(Oesophageal manometry,5750,5000,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,35,‘Small bowel manometry,7038,6120,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,35,‘Sengstaken Blakemore (SB) tube tamponade,3306,2875,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,35,1337 [Extracorporeal Shortwave Lithotripsy (ESWL) (Select CGHS —,37483,9.5,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,35,Liver biopsy,1587,1380,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,35,Lung Ventilation & Perfusion Scan (V/Q Scan),4140,3600,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,35,Lung Perfusion Scan,2300,2000,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,35,Whole Body Bone Scan with SPECT.,3541,3079,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,35,Three phase whole body Bone Scan,3541,3079,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,35,Radionuclide Cisternography for CSF leak,4301,3740,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,36,labeled RBCs.,3541,3079,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,37,{indium labelled octreotide Scan,75879,65982,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,37,Brain / Heart FDG PET / CT Scan,11500,10000,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,38,D-Dimer/ Fibrinogen Degradation Products (FDP),460,400,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,43,(Hip/ Knee/Ankle / shoulder/ Wrist / fingers,288,250,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,48,a {Intravascular optical coherence tomography (IVOCT) /,65000,165000,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,49,fusio [AntiHAVIgM,50,7,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,49,1843 [Punctal plug(Collagen/silicone) (pereye),4000,,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,50,"of Director, CGHS in consultation with Special Technical",100000,85000,,,,ocr,False,usable_ocr
Chandigarh,17062025141732_CGHS Rates 2024 Chandigarh_.pdf,50,based Behaviour therapy) per seeion of atleast 40 minutes,400,340,,,,ocr,False,usable_ocr
Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,5,Cyst & tumour of Maxilla/mandible by,1150,1000,,,,ocr,False,usable_ocr
Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,7,50 [Sub Mandibular Duct ketomy,9,6,,,,ocr,False,usable_ocr
Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,9,53 [Benign Tumour Excision,10925,9500,,,,ocr,False,usable_ocr
Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,22,sr7—[Raryouping,20,200,,,,ocr,False,usable_ocr
Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,24,rs0_JMestotomy,9,286,,,,ocr,False,usable_ocr
Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,30,Imperforate Anus High Anomaly -Sacroabdomino Perineal Pull,14375,112500,,,,ocr,False,usable_ocr
Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,31,1095 [Plastic Surgery for Facial Paralysis (Support with,18515,16100,,,,ocr,False,usable_ocr
Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,36,1354 [Renal Cortical Scintigraphy with Technetium 99m,3541,13079,,,,ocr,False,usable_ocr
Chennai,20062025110146_Revision of CGHS rates for Cardiology procedures  PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,1,"545, Balloon coronary angioplasty /",83725,171150,,,,ocr,False,usable_ocr
Chennai,20062025110146_Revision of CGHS rates for Cardiology procedures  PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,1,° Pe fare Catheterization (CATH),13545,111510,,,,ocr,False,usable_ocr
Chennai,20062025110146_Revision of CGHS rates for Cardiology procedures  PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,2,a Permanent pacemaker implantation-,4,86550,,,,ocr,False,usable_ocr
Chennai,20062025110146_Revision of CGHS rates for Cardiology procedures  PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,22 fet —__Pesieheral ‘Angioplasty with VCD,5500,46750,,,,ocr,False,usable_ocr
Chennai,20062025110146_Revision of CGHS rates for Cardiology procedures  PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,2 pee ‘Angioplasty,155000,46750,,,,ocr,False,usable_ocr
Chennai,20062025110146_Revision of CGHS rates for Cardiology procedures  PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,a a es ultrasound (IVUS),,50000,,,,ocr,False,usable_ocr
Chennai,20062025110146_Revision of CGHS rates for Cardiology procedures  PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,entricular septal defect (VSD) closure,1109900,93415,,,,ocr,False,usable_ocr
Chennai,20062025110146_Revision of CGHS rates for Cardiology procedures  PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,Ea ie angiography,13225,11240,,,,ocr,False,usable_ocr
Chennai,20062025110146_Revision of CGHS rates for Cardiology procedures  PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,3,esa ‘AVI /TAVR Implant,1284000,1284000,,,,ocr,False,usable_ocr
Chennai,20062025110146_Revision of CGHS rates for Cardiology procedures  PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,6,9/Permanent pacemaker,36550,43000,,,,ocr,False,usable_ocr
Chennai,20062025110146_Revision of CGHS rates for Cardiology procedures  PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,Peripheral Angioplasty,46750,55500,,,,ocr,False,usable_ocr
Chennai,20062025110146_Revision of CGHS rates for Cardiology procedures  PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,PDA -,46750,55000,,,,ocr,False,usable_ocr
Chennai,20062025110146_Revision of CGHS rates for Cardiology procedures  PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023).pdf,7,ibs ines tilt test (HUTT),3400,4000,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,2,(Cauterization of ulcer/subconjunctival injection in,159,138,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,3,Corneal endothelial cell count with specular,265,230,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,4,To —[orbietemy,7,,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,4,Secondary IOL implantation- AC IOL PC IOL or,7935,6900,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,11,403 [Oesophago Gastrectomy — Lower Corringers,24599,21390,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,20,624 [Laparoscopic Broad Ligament Hematoma Drainage,7935,6900,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,21,675 _ | Interventional Ultrasonography- Chorionic villus,1012,880,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,25,828 ‘Double Lumen Femoral Catheterization for,2128,1850,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,28,Implantation of Deep Brain Stimulation (DBS) -two,46288,40250,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,28,‘971 | Radiofrequency (RF) lesion for facet joint pain,19838,17250,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,28,‘Surgery for intracranial Arteriovenous,46000,40000,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,28,991 ‘Foramen magnum decompression for Chiari,107813,93750,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,28,992 ‘Dorsal column stimulation for backache in failed,33063,28750,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,29,‘Surgery for Scalp Arteriovenous Malformations,28750,25000,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,30,Paraortic Lymphadenectomy with Nephrectomy for,23000,20000,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,30,1080 ‘Reduction of Fractures of Mandible & Maxilla -,8596,7475,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,30,‘Reduction of Fractures of Mandible & Maxilla - Cast,7935,6900,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,30,1082 ‘Reduction of Fractures of Mandible & Maxilla -,8625,7500,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,32,Open Reduction of fracture of Long Bones of Upper /,9258,8050,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,32,Open Reduction & Internal Fixation (ORIF) of,15525,13500,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,32,Anterolateral decompression for tuberculosis/ Costo-,3968,3450,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,39,"1415 _ | Tests for Antiphospholipid antibody IgG, IgM",575,500,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,40,1444 [Blood Glucose Random / Blood Glucose Fasting /,28,24,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,41,1475 [Serum glutamic pyruvic transaminase (SGPT) /,63,55,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,41,1479 —|SerumTactate,3,2,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,45,1624 ]ERCP (Endoscopic Retrograde Cholangio —,2875,2500,,,,ocr,False,usable_ocr
Dehradun,17062025150705_CGHS Rates 2024 Dehradun.pdf,46,CT Scan Lower Abdomen (Incl. Pelvis) Without,1725,1500,,,,ocr,False,usable_ocr
Delhi and NCR,20062025112320_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023) (3).pdf,1,"545, Balloon coronary angioplasty /",83725,171150,,,,ocr,False,usable_ocr
Delhi and NCR,20062025112320_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023) (3).pdf,1,° Pe fare Catheterization (CATH),13545,111510,,,,ocr,False,usable_ocr
Delhi and NCR,20062025112320_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023) (3).pdf,2,a Permanent pacemaker implantation-,4,86550,,,,ocr,False,usable_ocr
Delhi and NCR,20062025112320_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023) (3).pdf,3,22 fet —__Pesieheral ‘Angioplasty with VCD,5500,46750,,,,ocr,False,usable_ocr
Delhi and NCR,20062025112320_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023) (3).pdf,3,2 pee ‘Angioplasty,155000,46750,,,,ocr,False,usable_ocr
Delhi and NCR,20062025112320_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023) (3).pdf,3,a a es ultrasound (IVUS),,50000,,,,ocr,False,usable_ocr
Delhi and NCR,20062025112320_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023) (3).pdf,3,entricular septal defect (VSD) closure,1109900,93415,,,,ocr,False,usable_ocr
Delhi and NCR,20062025112320_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023) (3).pdf,3,Ea ie angiography,13225,11240,,,,ocr,False,usable_ocr
Delhi and NCR,20062025112320_Revision of CGHS rates for Cardiology procedures PET-CT scan and inclusion of 2 new procedures regd ( 19 and 21 December 2023) (3).pdf,3,esa ‘AVI /TAVR Implant,1284000,1284000,,,,ocr,False,usable_ocr
