extraction_method,city_folder,source_pdf,source_page,extracted_table_index,raw_text_line,procedure_name,nabh_rate,non_nabh_rate,cghs_rate,rate_type,remarks,extraction_confidence,needs_manual_review
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,32,,[L172 [aMbrodeisof=Minoroims —————————————~is0000———_Yrisoo P|,L172 [aMbrodeisof=Minoroims —————————————~is0000———_Yrisoo P,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[1775 [SOR Tasve Operations orPoig——————(500 iS,1775 [SOR Tasve Operations orPoig——————(500 iS,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[ri76 femiartropany- Hip #00068,ri76 femiartropany- Hip #00068,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[Ki77_[emirtroplany- Should 200003000 [/-_],Ki77_[emirtroplany- Should 200003000 [/-_,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[117 [Operations for Brachal Pleas & Caneel Barras,117 [Operations for Brachal Pleas & Caneel Barras,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[1179 [amputations -BelowKnee ————————~i900 ibs,1179 [amputations -BelowKnee ————————~i900 ibs,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[iso [Amputstons-Below Elbow 688 ise,iso [Amputstons-Below Elbow 688 ise,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[1is> [amputations Above Eibow 6805,1is> [amputations Above Eibow,,,6805,,,0.5,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[1185 [Amputations-Forequarter 205s,1185 [Amputations-Forequarter 205s,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[i+ [amputations -Hind Quarterand Hemipehedomy isso Janie [1],i+ [amputations -Hind Quarterand Hemipehedomy isso Janie [1,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[i185 [Disaricuatons-Majorjomt ———*iBS0—iaos Pi,i185 [Disaricuatons-Majorjomt ———*iBS0—iaos Pi,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,"[i186""[Disartcuations Minor joint uses s09___[-—__","i186""[Disartcuations Minor joint uses s09___[-—__",,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[ris7 [ambroprphy 9200 fos,ris7 [ambroprphy 9200 fos,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,"[rte [amtroscopy ~ Diagnose ase ps3 —[-""-_","rte [amtroscopy ~ Diagnose ase ps3 —[-""-_",,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[189 [Amrscopy Terapeutic witout’ 10000 Jisoe___[-_],189 [Amrscopy Terapeutic witout’ 10000 Jisoe___[-_,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[190 [awrosopy therapeutics with mplant [i585 esa [|,190 [awrosopy therapeutics with mplant [i585 esa,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[i191 |[SoR Tse Operation on fois Small Joo00 [ass [|,i191 |[SoR Tse Operation on fois Small Joo00 [ass,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[1192 [Sof Tissue Operation on Toints-Large 13500 issas___ |,1192 [Sof Tissue Operation on Toints-Large 13500 issas___,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[195 [Removal ofPlaes igre,195 [Removal ofPlaes igre,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[1967 [Total Hip Replacement HR) [9000 [poss [-___,1967 [Total Hip Replacement HR) [9000 [poss [-___,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[1197 [Total Ankle fiat Replacement 85860___srs0___ [|,1197 [Total Ankle fiat Replacement 85860___srs0___,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[158 [Total Knee Joit Replacement (TER) [99000 rss [|],158 [Total Knee Joit Replacement (TER) [99000 rss,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,"[199"" [Total Shoulder Toit Replacement _——[rim00__|er6s |]","199"" [Total Shoulder Toit Replacement _——[rim00__|er6s",,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[i200 [Total Bow Tein Replacement (tno ———Yar6s—,i200 [Total Bow Tein Replacement (tno ———Yar6s—,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[1 [Total West fint Replacement 90000 ossog___[-_],1 [Total West fint Replacement 90000 ossog___[-_,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[i202 [Total ingerjont replacement [200002000 [|_|,i202 [Total ingerjont replacement [200002000 [|_,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[205 [Tubular extemal ator Ja600. 290. J,205 [Tubular extemal ator Ja600. 290. J,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[20s [iearovs extemal at its da iP,20s [iearovs extemal at its da iP,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[205 Pelveaceebulr actureTateraal ation =i iis,205 Pelveaceebulr actureTateraal ation =i iis,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,fiz06 [oenicectomy ———————frz000 s000,fiz06 [oenicectomy ———————frz000 s000,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[i207 [Meniscus Repair 10000 [iiso0__[-,i207 [Meniscus Repair 10000 [iiso0__[-,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[208 [Anterior Cruciate Ligament (ACE) Recomsioion ——————[s500_ prs,208 [Anterior Cruciate Ligament (ACE) Recomsioion ——————[s500_ prs,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[203” Posterior Cruciate Ligament (PCL) Reconstruction 13500 isso [|,203” Posterior Cruciate Ligament (PCL) Reconstruction 13500 isso,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[i210 [nee Collateral Ligament Reconstuction —————_[i2500_as75_—— P|,i210 [nee Collateral Ligament Reconstuction —————_[i2500_as75_—— P,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[213 Bieps tenadanie ————_____fisoog isis [J,213 Bieps tenadanie ————_____fisoog isis [J,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[i214 [Distal biceps tendonrepaie iss igs,i214 [Distal biceps tendonrepaie iss igs,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[iis [ambroisorinee ———s00 rast,iis [ambroisorinee ———s00 rast,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[216 [capsulotomy of Shoal piaan0 sss,216 [capsulotomy of Shoal piaan0 sss,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[i217 [Conservative Plater oF Pars (POR) i060 ina,i217 [Conservative Plater oF Pars (POR) i060 ina,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[1218 [Applicaton or CTEV persiting ———ia00_ isso,1218 [Applicaton or CTEV persiting ———ia00_ isso,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[9 [Total Nip Replacement THR) Revision Saget 1700019550 [-_],9 [Total Nip Replacement THR) Revision Saget 1700019550 [-_,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[120” [Total Hip Replacement (THR) Revision Suge [50000 |s7500 [|_|,120” [Total Hip Replacement (THR) Revision Suge [50000 |s7500 [|_,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[i221 [Total Knee Replacement (TER) Revision Stage [35000Joaso[,i221 [Total Knee Replacement (TER) Revision Stage [35000Joaso,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,33,,[Pz [ Foal Race Repacement (RR) Revision Saget [35000 fas),Pz [ Foal Race Repacement (RR) Revision Saget [35000 fas),,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[i225 [eaminestomy,i225 [eaminestomy,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,"1226"" | spinal Fixation Cervical Gonahambar Tunbosawad isso nose [-—]","1226"" | spinal Fixation Cervical Gonahambar Tunbosawad isso nose [-—",,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[i227 [Fusion Surgery: Cervical Lumbar Spine upto Eevel 220005300 [|,i227 [Fusion Surgery: Cervical Lumbar Spine upto Eevel 220005300,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[5_[Scohans Surgeqy Defomnty ComeetonofSpme————__—__[>s000 ___fasrs0_ [>,5_[Scohans Surgeqy Defomnty ComeetonofSpme————__—__[>s000 ___fasrs0_ [>,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[aso [venebroplaty ft 000fis800-,aso [venebroplaty ft 000fis800-,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[31 |Spinal Injections 50 drip iP,31 |Spinal Injections 50 drip iP,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[1252 [Dymamic Hip Som (DAS) for Factors Neck Femar———_——_[isogd__|imaso_ |_|,1252 [Dymamic Hip Som (DAS) for Factors Neck Femar———_——_[isogd__|imaso_ |_,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[233-[Proximal Femoral Nail PEN fori recta) doo [rei00__ [|,233-[Proximal Femoral Nail PEN fori recta) doo [rei00__,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[i234 [Spinal Ostetomy id tga,i234 [Spinal Ostetomy id tga,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[235 [izarv's/Extemal Fraton irTrauma——————[is000 ‘sof i,235 [izarv's/Extemal Fraton irTrauma——————[is000 ‘sof i,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,"1236"" [sof Tissue Operations for Polo! Cerebral Pal ioss_Jiaias— [|","1236"" [sof Tissue Operations for Polo! Cerebral Pal ioss_Jiaias—",,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[i237 [Min FiatorforrandFoot 9000 ——“Yosso—— sf,i237 [Min FiatorforrandFoot 9000 ——“Yosso—— sf,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[iza1_|[Shorsvave Dathemay (WD) 0s,iza1_|[Shorsvave Dathemay (WD) 0s,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[i2s5-[woice testing and diagnose di),i2s5-[woice testing and diagnose di),,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[2a5~[Uivavioie Therapeutic (OW Therapanio) de isos,2a5~[Uivavioie Therapeutic (OW Therapanio) de isos,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[i246 intermitenttumberTroton 0s),i246 intermitenttumberTroton 0s),,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,fi2a7_nternitent Cervial waction Jos [rs [-,fi2a7_nternitent Cervial waction Jos [rs [-,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[ts0” [Breathing Execies © Postal Damage iS,ts0” [Breathing Execies © Postal Damage iS,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[iso [Pos = polio exons 5p,iso [Pos = polio exons 5p,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[i255 [Cobalt 60 therapy Paative therapy ————————————its ps9.,i255 [Cobalt 60 therapy Paative therapy ————————————its ps9.,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[7257 [near eeeeator Radial hempy (sides [ise inear asceeratr Palate thepy poms asa [| [iss [SD Piwning 99s,7257 [near eeeeator Radial hempy (sides [ise inear asceeratr Palate thepy poms asa [| [iss [SD Piwning 99s,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,"[i260""[2D Paening 899 J o059","i260""[2D Paening 899 J o059",,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[_[IMeTnenity Modulated aioterapy) 100878 [mseono__ [|,_[IMeTnenity Modulated aioterapy) 100878 [mseono__,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[262 [SRT (Stereotactic radiotherapy) 60086 froma. [ [65 [SRS(steeotactic radio surgery) =i acne,262 [SRT (Stereotactic radiotherapy) 60086 froma. [ [65 [SRS(steeotactic radio surgery) =i acne,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[326s [TORTGmage guided radiotherapy) fia7oié e068 [i,326s [TORTGmage guided radiotherapy) fia7oié e068 [i,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[265 Respiratory Gating-afongwth Linear aceleator planning 11000026500 [,265 Respiratory Gating-afongwth Linear aceleator planning 11000026500,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,"[i266""[Becron beam withTineareseelrator =O exes [|","i266""[Becron beam withTineareseelrator =O exes",,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,34,,[i267 [Tomomerpy ings Pi |NUCLEAR MEDICINE / BRACHYTHERAPY- HIGH | fotmounx TTT a a a Cc pms za d a a [___|NUCLEAR MEDICINE CHEMOTHERAPY || | a,i267 [Tomomerpy ings Pi |NUCLEAR MEDICINE / BRACHYTHERAPY- HIGH | fotmounx TTT a a a Cc pms za d a a [___|NUCLEAR MEDICINE CHEMOTHERAPY || | a,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[2275 |Concurrent-chemoradiation ffs PO,2275 |Concurrent-chemoradiation ffs PO,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,sor ftos2,sor ftos2,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,fiove [argetedtherapy SS *20 is PCS,fiove [argetedtherapy SS *20 is PCS,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[i279 |Chemoportfacibty 0 oss +,i279 |Chemoportfacibty 0 oss +,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1280 PIC tin (peripherally aserid Cental Cannulnaton) —_|o20__oss___ |__|,1280 PIC tin (peripherally aserid Cental Cannulnaton) —_|o20__oss___ |__,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1281 [Upper GIEndoscopy*LowerGiEndoseopy 553 fee,1281 [Upper GIEndoscopy*LowerGiEndoseopy 553 fee,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1282 [Diagnosis endoscopy SiO is | C—S,1282 [Diagnosis endoscopy SiO is | C—S,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1283 [Endoscopic biopsy B97,1283 [Endoscopic biopsy B97,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[i264 [Endoscopic mucosal resection isi |i,i264 [Endoscopic mucosal resection isi |i,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[i285 Oesophageal stitureiataion fia iss | ——————~d,i285 Oesophageal stitureiataion fia iss | ——————~d,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1286 Balloon dilatation oF achalasia cardia ——____s75___ 306 |__|,1286 Balloon dilatation oF achalasia cardia ——____s75___ 306 |__,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[i287 Foreign bodyremoval————~iOS——iigge | SC——S,i287 Foreign bodyremoval————~iOS——iigge | SC——S,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[i268 Oesophageal stenting 00050 |],i268 Oesophageal stenting 00050,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[i269 [Band ligation oF oesophageal varices ps00__fpsvs_ |__|,i269 [Band ligation oF oesophageal varices ps00__fpsvs_ |__,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1290 |Sclerotherapy of oesophageal varices 2250 sss,1290 |Sclerotherapy of oesophageal varices 2250 sss,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[i291 |Give injection ofvarices iso srs | Ci,i291 |Give injection ofvarices iso srs | Ci,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1292 [Argon plasma coagulation ———_——————S—*iOS iP SC——S,1292 [Argon plasma coagulation ———_——————S—*iOS iP SC——S,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1293 [Pyloric balloon dilatation pats fpr,1293 [Pyloric balloon dilatation pats fpr,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[i254 Entrant stenting isis Pi,i254 Entrant stenting isis Pi,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1295 [Duodenal stricture Glan p90 iis PSC,1295 [Duodenal stricture Glan p90 iis PSC,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[i297 [Dovbletalloon enteroscopy «i500 <i PCS,i297 [Dovbletalloon enteroscopy «i500 <i PCS,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1298 [Capsule endoscopy ass fg,1298 [Capsule endoscopy ass fg,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1299 [Piles banding frog ings,1299 [Piles banding frog ings,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1300 [Colonic stricture dilatation 2737 tas,1300 [Colonic stricture dilatation 2737 tas,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1301_|Hot biopsy forceps procedures 000 _|saso__ |__|,1301_|Hot biopsy forceps procedures 000 _|saso__ |__,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[i302 Colonic senting irs din CS,i302 Colonic senting irs din CS,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1303 [function biopsy 000300,1303 [function biopsy,,,000300,,,0.5,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1304 [Conjugal microscopy fo fas,1304 [Conjugal microscopy fo fas,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1505 [Endoscopic sphincteotomy ins iia dP SCS,1505 [Endoscopic sphincteotomy ins iia dP SCS,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[sss0____Joms [|_|,sss0____Joms [|_,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1505 [Bary stenting lasticand metalic) —————*800——idissn0 Sd SSCS,1505 [Bary stenting lasticand metalic) —————*800——idissn0 Sd SSCS,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1309 [Mechanical lithotripsy ofCBD stones 300 fo,1309 [Mechanical lithotripsy ofCBD stones 300 fo,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1510 Pancresticsphincterotomy ~~,1510 Pancresticsphincterotomy ~~,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1311 [Pancreatic stricture dilatation a7 59a,1311 [Pancreatic stricture dilatation a7 59a,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[i512 [Pancreatic stone extraction poss__roast__ |__|,i512 [Pancreatic stone extraction poss__roast__ |__,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[3 echanialitotripsy oF pancreatie ones ———————————_e?_ ures | ————S—S—~S,3 echanialitotripsy oF pancreatie ones ———————————_e?_ ures | ————S—S—~S,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[isi4 [Endoscopic cyto gastosiomy ——————————irr00 Joss |,isi4 [Endoscopic cyto gastosiomy ——————————irr00 Joss,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[i315 [Balloon dilatation papilla. Jeno [uaa |,i315 [Balloon dilatation papilla. Jeno [uaa,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1316 [Ultrasound guided FNAC 7S gen,1316 [Ultrasound guided FNAC 7S gen,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[i517 [Ultrasound guided abscess Dinage —____|ra0._ |e |,i517 [Ultrasound guided abscess Dinage —____|ra0._ |e,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[i515 [Percutaneous Transhepatic Bilan Dramage TBD) ——————*(tns0———ise3 | CS,i515 [Percutaneous Transhepatic Bilan Dramage TBD) ——————*(tns0———ise3 | CS,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[1319 [Diagnostic angiography foo aes,1319 [Diagnostic angiography foo aes,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[i520-[Wascularembotization ———_____fistog__nses |_|,i520-[Wascularembotization ———_____fistog__nses |_,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[i521 |Transjugulartnahepatc Porostenic Shunt (PS) ss60 [sep | ———_+,i521 |Transjugulartnahepatc Porostenic Shunt (PS) ss60 [sep | ———_+,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,35,,[i525 ouscularseating ————SSSCS—~TS so PCS,i525 ouscularseating ————SSSCS—~TS so PCS,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,36,,[Porat haemodyme Nadies S80,Porat haemodyme Nadies S80,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,36,,[26_[Manomety and PH mety iin se Pi,26_[Manomety and PH mety iin se Pi,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,36,,[is27 [Oesophageal Pit metry 5000s,is27 [Oesophageal Pit metry 5000s,,,,,,0.35,True
ocr,Chennai,17062025144439_CGHS Rates 2024 Chennai_.pdf,36,,[28 [Ossophapsatmanomeyp (i000 Isso),28 [Ossophapsatmanomeyp (i000 Isso),,,,,,0.35,True
