scheme_code,hospital_id,hospital_name,aliases,state,district,city,address,hospital_type,empanelment_type,empanelment_status,specialities,source,last_updated
PMJAY,HOSP36G161257,PHC-NIZAMSAGAR,PHC-NIZAMSAGAR,TELANGANA,KAMAREDDY,KAMAREDDY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161258,PHC-Narasapuram,PHC-Narasapuram,TELANGANA,BHADRADRI KOTHAGUDEM,BHADRADRI KOTHAGUDEM,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161259,PHC-Narnoor,PHC-Narnoor,TELANGANA,ADILABAD,ADILABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161261,UPHC-Tilak Nagar,UPHC-Tilak Nagar,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161262,UPHC-UPHC HAFEEZPET,UPHC-UPHC HAFEEZPET,TELANGANA,NALGONDA,NALGONDA,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161263,UPHC-UPHC/RHC NARSINGI,UPHC-UPHC/RHC NARSINGI,TELANGANA,NALGONDA,NALGONDA,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161264,UPHC-MAMILLAGUDEM,UPHC-MAMILLAGUDEM,TELANGANA,KHAMMAM,KHAMMAM,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161266,UPHC-Parvathi Nagar,UPHC-Parvathi Nagar,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161267,UPHC-PEERZADIGUDA,UPHC-PEERZADIGUDA,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161268,UPHC-SAFILGUDA,UPHC-SAFILGUDA,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161269,UPHC-Puranapool-II,UPHC-Puranapool-II,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161270,UPHC-SURARAM COLONY,UPHC-SURARAM COLONY,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161271,UPHC-Sri Ram Nagar,UPHC-Sri Ram Nagar,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161272,UPHC-VENKATREDDY NAGAR,UPHC-VENKATREDDY NAGAR,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161273,UPHC-Somidi,UPHC-Somidi,TELANGANA,WARANGAL RURAL,WARANGAL RURAL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161274,UPHC-Syed Nagar,UPHC-Syed Nagar,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161276,UPHC-Tukaram Gate,UPHC-Tukaram Gate,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161277,UPHC-Umda Bazar,UPHC-Umda Bazar,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161278,UPHC-VIDYANAGAR,UPHC-VIDYANAGAR,TELANGANA,KARIMNAGAR,KARIMNAGAR,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161279,UPHC-Vinayak Nagar,UPHC-Vinayak Nagar,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161280,UPHC-WANKIDI,UPHC-WANKIDI,TELANGANA,KUMURAM BHEEM ASIFABAD,KUMURAM BHEEM ASIFABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161281,UPHC-Waddepally,UPHC-Waddepally,TELANGANA,WARANGAL RURAL,WARANGAL RURAL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161282,UPHC-YELLAMABANDA,UPHC-YELLAMABANDA,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161283,PHC-BEJJANKI,PHC-BEJJANKI,TELANGANA,SIDDIPET,SIDDIPET,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161284,PHC-GI PALLY,PHC-GI PALLY,TELANGANA,RANGA REDDY,RANGA REDDY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161289,UPHC - Pangally,UPHC - Pangally,TELANGANA,NIZAMABAD,NIZAMABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161290,PHC-ICHODA,PHC-ICHODA,TELANGANA,ADILABAD,ADILABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161291,PHC-MULUGU,PHC-MULUGU,TELANGANA,SIDDIPET,SIDDIPET,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161292,PHC-RAIPOLE,PHC-RAIPOLE,TELANGANA,SIDDIPET,SIDDIPET,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161293,PHC-INDUPRIYAL,PHC-INDUPRIYAL,TELANGANA,SIDDIPET,SIDDIPET,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161294,PHC-SINGANNAGUDEM,PHC-SINGANNAGUDEM,TELANGANA,SIDDIPET,SIDDIPET,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161295,PHC-THIUMALAGIRI,PHC-THIUMALAGIRI,TELANGANA,SURYAPET,SURYAPET,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161297,PHC-PENCHIKALDINNA,PHC-PENCHIKALDINNA,TELANGANA,SURYAPET,SURYAPET,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161298,UPHC-Malakpet,UPHC-Malakpet,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161299,UPHC-PS NAGAR,UPHC-PS NAGAR,TELANGANA,RAJANNA SIRCILLA,RAJANNA SIRCILLA,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161301,CHC - BALANAGAR,CHC - BALANAGAR,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161303,CHC-AMEERPET,CHC-AMEERPET,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161306,PHC - Bazarahatnoor,PHC - Bazarahatnoor,TELANGANA,ADILABAD,ADILABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161354,AREA HOSPITAL MULUGU,AREA HOSPITAL MULUGU,TELANGANA,Mulugu,Mulugu,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161357,CHC  - Venkatapuram,CHC  - Venkatapuram,TELANGANA,Mulugu,Mulugu,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161358,CHC - Maddur,CHC - Maddur,TELANGANA,Narayanpet,Narayanpet,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161359,CHC - Makthal,CHC - Makthal,TELANGANA,Narayanpet,Narayanpet,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161360,CHC- Eturunagaram,CHC- Eturunagaram,TELANGANA,Mulugu,Mulugu,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161363,DISTRICT HOSPITAL-NARAYANPET,DISTRICT HOSPITAL-NARAYANPET,TELANGANA,Narayanpet,Narayanpet,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161374,PHC-CHUNCHUPALLI,PHC-CHUNCHUPALLI,TELANGANA,JAYASHANKAR BHUPALAPALLY,JAYASHANKAR BHUPALAPALLY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161375,PHC-Gundumal,PHC-Gundumal,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161376,PHC-BRAMANAPALLI,PHC-BRAMANAPALLI,TELANGANA,JAYASHANKAR BHUPALAPALLY,JAYASHANKAR BHUPALAPALLY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161377,PHC-Damargidda,PHC-Damargidda,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161378,PHC-Dhanwada,PHC-Dhanwada,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161379,PHC-EDIRA,PHC-EDIRA,TELANGANA,JAYASHANKAR BHUPALAPALLY,JAYASHANKAR BHUPALAPALLY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161380,PHC-GOVINDARAOPET,PHC-GOVINDARAOPET,TELANGANA,JAYASHANKAR BHUPALAPALLY,JAYASHANKAR BHUPALAPALLY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161381,PHC-Karne,PHC-Karne,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161382,PHC-Maddur,PHC-Maddur,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161383,PHC-Maganoor,PHC-Maganoor,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161384,PHC-Marikal,PHC-Marikal,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161385,PHC-KANNAIGUDEM,PHC-KANNAIGUDEM,TELANGANA,JAYASHANKAR BHUPALAPALLY,JAYASHANKAR BHUPALAPALLY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161386,PHC-KATAPUR,PHC-KATAPUR,TELANGANA,JAYASHANKAR BHUPALAPALLY,JAYASHANKAR BHUPALAPALLY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161387,PHC-KODISHALA,PHC-KODISHALA,TELANGANA,JAYASHANKAR BHUPALAPALLY,JAYASHANKAR BHUPALAPALLY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161388,PHC-Kotakonda,PHC-Kotakonda,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161389,PHC-Narwa,PHC-Narwa,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161390,PHC-PASRA,PHC-PASRA,TELANGANA,JAYASHANKAR BHUPALAPALLY,JAYASHANKAR BHUPALAPALLY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161391,PHC-PERURU,PHC-PERURU,TELANGANA,JAYASHANKAR BHUPALAPALLY,JAYASHANKAR BHUPALAPALLY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161392,PHC-Pulimamidi,PHC-Pulimamidi,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161393,PHC-RAINIGUDEM,PHC-RAINIGUDEM,TELANGANA,JAYASHANKAR BHUPALAPALLY,JAYASHANKAR BHUPALAPALLY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161394,PHC-TADVAI,PHC-TADVAI,TELANGANA,JAYASHANKAR BHUPALAPALLY,JAYASHANKAR BHUPALAPALLY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161395,PHC-Utkoor,PHC-Utkoor,TELANGANA,MAHABUBNAGAR,MAHABUBNAGAR,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G161396,PHC-VENKATAPUR,PHC-VENKATAPUR,TELANGANA,JAYASHANKAR BHUPALAPALLY,JAYASHANKAR BHUPALAPALLY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G162118,PHC-MANGAPETA,PHC-MANGAPETA,TELANGANA,JAYASHANKAR BHUPALAPALLY,JAYASHANKAR BHUPALAPALLY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G162119,PHC-ROYYURU,PHC-ROYYURU,TELANGANA,JAYASHANKAR BHUPALAPALLY,JAYASHANKAR BHUPALAPALLY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G162121,PHC-WAZEEDU,PHC-WAZEEDU,TELANGANA,JAYASHANKAR BHUPALAPALLY,JAYASHANKAR BHUPALAPALLY,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G183735,ALL INDIA INSTITUTE OF MEDICAL SCIENCES,ALL INDIA INSTITUTE OF MEDICAL SCIENCES,TELANGANA,YADADRI BHUVANAGIRI,YADADRI BHUVANAGIRI,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G183738,COMMUNITY HEALTH CENTRE KOSGI,COMMUNITY HEALTH CENTRE KOSGI,TELANGANA,Narayanpet,Narayanpet,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G205615,Cantonment General Hospital-Bollaram,Cantonment General Hospital-Bollaram,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G212228,Area Hospital - Alampur,Area Hospital - Alampur,TELANGANA,JOGULAMBA GADWAL,JOGULAMBA GADWAL,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G212458,Eye Care Hyderabad,Eye Care Hyderabad,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36G212572,ESIC MEDICAL COLLEGE AND HOSPITAL,ESIC MEDICAL COLLEGE AND HOSPITAL,TELANGANA,HYDERABAD,HYDERABAD,,Public,PMJAY,active,-NA-,24_June_2026.csv,-NA-
PMJAY,HOSP36P133264,Quality Care India Ltd Care Hospitals- Nampally,Quality Care India Ltd Care Hospitals- Nampally,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,"S12, S13, S5, S6, S7, S8, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P133265,Share Medical Care Mediciti Institute Of Medical Sciences- Medchal,Share Medical Care Mediciti Institute Of Medical Sciences- Medchal,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,"M1, M2, S8, M7, S1, S10, S11, S12, S13, S14, S2, S3, S4, S5, S6, S7, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P133266,"BASAVATARAKAM INDO AMERICAN CANCER HOSPITAL and RESEARCH INSTITUTE, Hyderabad","BASAVATARAKAM INDO AMERICAN CANCER HOSPITAL and RESEARCH INSTITUTE, Hyderabad",TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,"M4, M5, M6, S15, S7, S8, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P133267,St.Anns Hospital,St.Anns Hospital,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,"M5, M6, S15",24_June_2026.csv,-NA-
PMJAY,HOSP36P133268,Yashoda Hospitals,Yashoda Hospitals,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,"M5, M6, S13, S15",24_June_2026.csv,-NA-
PMJAY,HOSP36P133269,Yashoda Hospital Malakpet,Yashoda Hospital Malakpet,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,"M5, M6, S10, S11, S12, S13, S15",24_June_2026.csv,-NA-
PMJAY,HOSP36P133270,Apollo Hospitals Enterprises Ltd Jubilee Hills,Apollo Hospitals Enterprises Ltd Jubilee Hills,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,"M4, M5, M6, S12, S13, S15",24_June_2026.csv,-NA-
PMJAY,HOSP36P133271,Prime Hospitals,Prime Hospitals,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,"M1, M7, S7, S1, S12, S13, S2, S5, S6, S8, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P133273,Prathima Hospitals (A unit of Mamatha Medicare Pvt. Ltd.),Prathima Hospitals (A unit of Mamatha Medicare Pvt. Ltd.),TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,"M1, M2, S8, M7, S7, S1, S12, S14, S2, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P133275,Apollo Hospitals Enterprise Ltd Drdo,Apollo Hospitals Enterprise Ltd Drdo,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,"M1, M7, S1, S10, S11, S13, S2, S5, S6, S7, S8, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P133276,Rohini Medicare Pvt. Ltd.,Rohini Medicare Pvt. Ltd.,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,"M1, M7, M2, S1, S10, S11, S12, S13, S14, S2, S4, S5, S6, S7, S8, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P133277,Sreshta Sri Kamala Hospitals-Rangareddy,Sreshta Sri Kamala Hospitals-Rangareddy,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,"M1, M7, S1, S2, S6, S7, S8, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P133278,Mahavir Hospital And Research Centre,Mahavir Hospital And Research Centre,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,"M1, M7, S7, S12, S13, S2, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133279,Amrutha  Nursing Home,Amrutha  Nursing Home,TELANGANA,KARIMNAGAR,KARIMNAGAR,,Private(For Profit),PMJAY,active,"S1, S4, S5, S6, S7",24_June_2026.csv,-NA-
PMJAY,HOSP36P133280,Chalmeda Anand Rao Institute Of Medical Sciences,Chalmeda Anand Rao Institute Of Medical Sciences,TELANGANA,KARIMNAGAR,KARIMNAGAR,,Private(For Profit),PMJAY,active,"M1, M2, S8, M7, M5, M6, S1, S10, S11, S12, S13, S14, S15, S2, S3, S4, S5, S6, S7, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P133281,GAYATRI HOSPITAL,GAYATRI HOSPITAL,TELANGANA,BHADRADRI KOTHAGUDEM,BHADRADRI KOTHAGUDEM,,Private(For Profit),PMJAY,active,"M1, M7, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133282,Dr.Bhoom Reddys Hospital,Dr.Bhoom Reddys Hospital,TELANGANA,KARIMNAGAR,KARIMNAGAR,,Private(For Profit),PMJAY,active,"M1, M7, M2, S1, S10, S11, S14, S5, S6, S7",24_June_2026.csv,-NA-
PMJAY,HOSP36P133283,SRI RADHIKA MULTY SPECIALITY HOSPITAL,SRI RADHIKA MULTY SPECIALITY HOSPITAL,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,"M1, M7, S5, S6, S7",24_June_2026.csv,-NA-
PMJAY,HOSP36P133284,LEELAVATHI HOSPITAL,LEELAVATHI HOSPITAL,TELANGANA,NALGONDA,NALGONDA,,Private(For Profit),PMJAY,active,"S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133285,CLEAR VISION EYE HOSPITAL,CLEAR VISION EYE HOSPITAL,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,S3,24_June_2026.csv,-NA-
PMJAY,HOSP36P133286,Prathima Insitute Of Medical Scienc,Prathima Insitute Of Medical Scienc,TELANGANA,KARIMNAGAR,KARIMNAGAR,,Private(For Profit),PMJAY,active,"M1, M2, S8, M7, S1, S12, S13, S2, S3, S4, S5, S6, S7, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P133287,Vascular Care Centre,Vascular Care Centre,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,"M1, M2, S8, M7, S7, S1, S12, S13",24_June_2026.csv,-NA-
PMJAY,HOSP36P133288,SRI SAI ORTHO AND TRAUMA CARE HOAPITAL,SRI SAI ORTHO AND TRAUMA CARE HOAPITAL,TELANGANA,MAHABUBABAD,MAHABUBABAD,,Private(For Profit),PMJAY,active,"S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133289,Warangal Hosiptal Diagnostic And Research Center Pvt Ltd,Warangal Hosiptal Diagnostic And Research Center Pvt Ltd,TELANGANA,WARANGAL URBAN,WARANGAL URBAN,,Private(For Profit),PMJAY,active,"M1, M7, M2, S1, S14, S2, S4, S5, S6, S7, S8, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P133290,Venkateshwara Kidney Center,Venkateshwara Kidney Center,TELANGANA,KARIMNAGAR,KARIMNAGAR,,Private(For Profit),PMJAY,active,"M1, M7, S7, M2, S1, S14, S2, S4, S6, S8, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P133291,Krishna Institute Of Medical Sciences Ltd,Krishna Institute Of Medical Sciences Ltd,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,"M1, S7, M5, M6, S1, S12, S13, S14, S15, S3, S5, S6, S8, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P133292,Mnr Medical College And Hospital,Mnr Medical College And Hospital,TELANGANA,SANGAREDDY,SANGAREDDY,,Private(For Profit),PMJAY,active,"M1, M2, S8, M7, S7, M3, M4, M5, M6, S1, S10, S11, S12, S13, S14, S15, S16, S2, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P133293,Srujan Ortho And Accident Care Hospital,Srujan Ortho And Accident Care Hospital,TELANGANA,KHAMMAM,KHAMMAM,,Private(For Profit),PMJAY,active,"S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133294,APEX HOSPITALS,APEX HOSPITALS,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,"M1, M7, S1, S10, S11, S5, S6, S7",24_June_2026.csv,-NA-
PMJAY,HOSP36P133295,RVM CHARITABLE TRUST HOSPITAL,RVM CHARITABLE TRUST HOSPITAL,TELANGANA,SIDDIPET,SIDDIPET,,Private(For Profit),PMJAY,active,"M1, M2, S8, M7, S7, S1, S10, S11, S12, S13, S14, S3, S4, S5, S6, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P133296,KRISHNA SAI HOSPITAL,KRISHNA SAI HOSPITAL,TELANGANA,SIDDIPET,SIDDIPET,,Private(For Profit),PMJAY,active,S3,24_June_2026.csv,-NA-
PMJAY,HOSP36P133297,JYOTHI HOSPITAL,JYOTHI HOSPITAL,TELANGANA,NALGONDA,NALGONDA,,Private(For Profit),PMJAY,active,"M1, M7, S7, M2, S1, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133298,Aradhana Nursing Home,Aradhana Nursing Home,TELANGANA,Nirmal,Nirmal,,Private(For Profit),PMJAY,active,"S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133299,DR AGARWAL HEALTH CARE LIMITED,DR AGARWAL HEALTH CARE LIMITED,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,"S3, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133300,SAI SHUBHA MULTISPECIALITY HOSPITAL,SAI SHUBHA MULTISPECIALITY HOSPITAL,TELANGANA,NIZAMABAD,NIZAMABAD,,Private(For Profit),PMJAY,active,"M1, M7, S1, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133301,PANACEA MERIDIAN HOSPITAL,PANACEA MERIDIAN HOSPITAL,TELANGANA,SANGAREDDY,SANGAREDDY,,Private(For Profit),PMJAY,active,"S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133302,RISHAB EYE CENTRE,RISHAB EYE CENTRE,TELANGANA,MEDCHAL MALKAJGIRI,MEDCHAL MALKAJGIRI,,Private(For Profit),PMJAY,active,S3,24_June_2026.csv,-NA-
PMJAY,HOSP36P133303,DRISHTI EYE CARE CENTRE,DRISHTI EYE CARE CENTRE,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,S3,24_June_2026.csv,-NA-
PMJAY,HOSP36P133304,Shadan Medical College,Shadan Medical College,TELANGANA,RANGA REDDY,RANGA REDDY,,Private(For Profit),PMJAY,active,"M1, M2, S8, M7, S1, S10, S11, S12, S13, S14, S2, S3, S4, S6, S7, S9",24_June_2026.csv,-NA-
PMJAY,HOSP36P133305,Sarojini Hospital,Sarojini Hospital,TELANGANA,KARIMNAGAR,KARIMNAGAR,,Private(For Profit),PMJAY,active,"S1, S4, S5, S6",24_June_2026.csv,-NA-
PMJAY,HOSP36P133306,Unimed Healthcare Pvt- Ltd Star Hospitals,Unimed Healthcare Pvt- Ltd Star Hospitals,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,"M1, M2, S8, S7, S12, S13",24_June_2026.csv,-NA-
PMJAY,HOSP36P133307,BIBI Hospitals Private Limited,BIBI Hospitals Private Limited,TELANGANA,HYDERABAD,HYDERABAD,,Private(For Profit),PMJAY,active,"M5, M6, S15",24_June_2026.csv,-NA-
PMJAY,HOSP36P133308,Sri Rama Multi Speciality Hospital,Sri Rama Multi Speciality Hospital,TELANGANA,KARIMNAGAR,KARIMNAGAR,,Private(For Profit),PMJAY,active,"S1, S4, S5, S6",24_June_2026.csv,-NA-
